url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-teusaquillo-bogota/193995754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:46.359335+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193946213,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:46.568481+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-arboretto-la-calera/194070170,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:46.583436+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193982372,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:46.612539+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-medina-bogota/194048401,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.080979+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/194056249,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.148275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-popular-bogota/194062271,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.162423+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-san-luis-bogota/194061916,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.178658+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-luis-bogota/194031981,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.192431+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/194091352,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.420.000 | $ 485.000.000 | $ 260.000.000 | $ 4.750.000 | $ 450.000.000 | $ 20.000.000 | $ 850.000 | $ 1.600.000 | Desde $ 485.070.000 | Desde $ 893.000.000 | Desde $ 281.000.000 | Desde $ 250.470.000 | Desde $ 436.006.000 | Desde $ 750.000.000 | Desde $ 356.793.206 | Desde $ 189.210.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000 | Desde $ 183.803.003 | Desde $ 248.000.000 | Desde $ 220.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-09 06:45:47.311235+00:00
