url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:22.915184+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:22.922772+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191801473,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.460525+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-zona-centro-bogota/191054340,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.672714+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.813120+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.823790+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.833511+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.857804+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.935155+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:23.957280+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.406024+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.516822+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-normandia-bogota/193584972,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.539168+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.700.000 | $ 151.000.000 | $ 185.000.000 | $ 2.850.000 | $ 2.000.000 | $ 900.000.000 | $ 10.439.000 | $ 151.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-23 06:55:24.607755+00:00
