url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:05.808178+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/10069845,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:07.761248+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:07.775998+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-santa-ana-oriental-bogota/193555567,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:07.816630+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-valladolid-bogota/193814341,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:07.825292+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-carvajal-bogota/193884546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:07.854736+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.577571+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.588450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-nogal-bogota/193861268,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.599247+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-polo-club-bogota/193801301,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.606129+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.642141+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.822631+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193655701,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.880554+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193576476,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:08.933287+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193860330,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.044394+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.430360+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.646047+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.654871+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.675997+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.709289+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193772840,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.715816+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.777998+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.785762+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-cedritos-bogota/193544349,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:09.858940+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:10.495613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:10.558236+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193801384,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:10.568405+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193719294,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:10.576615+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/192750152,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:10.749906+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:10.806694+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193783140,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.286912+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-pasadena-bogota/193841865,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.471901+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-castilla-bogota/193526525,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.554220+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/193884921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.610785+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-calleja-bogota/193778990,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.668200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193659564,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.675732+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193781457,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 400.000.000 | $ 190.000.000 | $ 790.000 | $ 600.000.000 | $ 5.000.000 | $ 520.000.000 | $ 1.450.000 | $ 880.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-21 18:32:11.684027+00:00
