url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193885107,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:09.752760+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:10.974208+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:10.980985+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-soledad-bogota/193584080,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:10.988965+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193994804,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:11.003101+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:11.320672+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-oriental-bogota/193336462,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:11.829460+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:11.872236+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lisboa-usaquen-bogota/193950077,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.082695+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-los-rosales-bogota/193870786,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.128474+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-teusaquillo-bogota/193047194,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.137881+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193638884,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.217597+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-andes-norte-bogota/193831167,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.226104+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-norte-bogota/193468904,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.285792+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-nogal-bogota/193771328,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.744776+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.790334+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193443091,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.937151+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:12.944939+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.081941+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193984906,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.146047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.169875+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193847433,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.355065+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-palermo-bogota/193509556,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.836999+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193977958,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.874537+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-andes/193779197,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.897018+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193897133,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.917470+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.927421+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:13.935420+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.036131+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.081586+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-granada-norte-bogota/193998323,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.753906+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/193981703,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.779128+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193868022,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.924945+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-contador-bogota/193984432,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.949868+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-fontibon-bogota/193977872,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:14.985381+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-industrial-centenario-bogota/193940827,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.005268+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/193951274,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.012357+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193815880,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.050123+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750250,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.062768+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.642162+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.673319+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alcala-bogota/193862778,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 270.000.000 | $ 1.150.000.000 | $ 1.500.000 | $ 1.400.000 | $ 360.000.000 | $ 2.400.000 | $ 3.750.000 | $ 1.400.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-19 08:07:15.734597+00:00
