url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193475320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:12.689856+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:14.201023+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:14.649375+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-esmeralda-bogota/193468903,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:14.773934+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:14.793155+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-madelena-bogota/193415634,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:14.996812+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.007053+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.044626+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-garces-navas-bogota/193344708,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.051335+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-teusaquillo-bogota/192385712,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.106571+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.336407+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.523117+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/10769713,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.724602+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:15.871629+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:16.216375+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:16.312817+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:16.349284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:16.382028+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marsella-bogota/193041039,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:16.391841+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193174528,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:16.783913+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.001421+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.160763+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.286146+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.294782+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.303593+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.411978+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-jose-joaquin-vargas-bogota/193402923,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.625657+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-escuela-de-caballeria-bogota/193289136,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.795865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193504581,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:17.931969+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bogota/193470251,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.008231+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.245451+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.337488+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.344230+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-versalles-fontibon-bogota/193487753,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.384814+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.394344+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.681044+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.822245+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:18.967562+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:19.219989+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:19.230768+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:19.375647+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 434.999.999 | $ 622.907 | $ 1.200.000.000 | $ 1.500.000.000 | $ 780.000.000 | $ 3.000.000 | $ 430.000.000 | $ 460.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-14 06:15:19.444098+00:00
