url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193647366,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:47.347958+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-nueva-zelandia-bogota/193964555,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:47.375121+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-maria-del-lago-bogota/194174096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:47.403523+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-ferias-bogota/193956640,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:47.425972+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192439234,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:47.451378+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-polo-club-bogota/193711820,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:48.014988+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santander-bogota/194002936,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:48.059185+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193846749,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:48.110088+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193694754,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:48.138620+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/194044641,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 420.000.000 | $ 280.000.000 | $ 1.800.000.000 | $ 830.000.000 | $ 810.000.000 | $ 830.000.000 | $ 1.500.000 | $ 580.000.000 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 323.400.000 | Desde $ 508.332.326 | Desde $ 668.437.845 | Desde $ 648.884.915 | Desde $ 333.000.000 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-28 08:36:48.214022+00:00
