url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-reservado-bogota/193397415,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:03.494689+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-engativa-bogota/192677669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:04.611052+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-iberia-bogota/192563302,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:04.820710+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:04.850306+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:04.873680+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193336407,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:04.994454+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.475748+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.487908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193406957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.498991+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.518103+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192512754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.601100+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosque-de-pinos-bogota/192750149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.608032+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/191102322,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.634188+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-salitre-bogota/193016355,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:05.792498+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193485149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.513459+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ricaurte-bogota/193410094,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.588879+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193420316,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.699367+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.757450+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-alto-bogota/193295823,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.769007+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.791825+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.879954+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-occidental-bogota/192750095,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:06.891738+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.516217+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193485893,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.588075+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.641327+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.649791+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.727326+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.788830+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-camacho-bogota/192972195,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.844364+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193522990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:07.899442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193528761,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.511937+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.556835+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.564125+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-ciudad-alsacia-bogota/193108679,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.796383+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.827489+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.906964+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193442546,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:08.913839+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:09.479753+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:09.518396+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193401218,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:09.563610+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/10792307,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.850.000.000 | $ 1.400.000.000 | $ 3.100.000.000 | $ 1.800.000 | $ 3.300.000 | $ 4.200.000 | $ 480.000.000 | $ 850.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-18 18:21:09.580694+00:00
