url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193444698,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:50.100866+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-alto-bogota/193241881,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.282270+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-veramonte-macana-bogota/191663849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.328344+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193420807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.345161+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/193351990,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.351898+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudadela-colsubsidio-bogota/192984181,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.409291+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193464582,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.968788+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-olaya-bogota/193317390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:51.996014+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193385630,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.009589+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-usaquen-bogota/193520618,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.023935+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192857773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.204412+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193459520,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.270655+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193406127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.293301+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.301724+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.879240+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193502563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.936297+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pradera-norte-bogota/193437815,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:52.942886+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193475800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.093168+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193281252,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.168472+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193344539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.177351+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193463260,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.203960+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-modelia-occidental-bogota/193428194,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.286032+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193063091,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.726872+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-serena-bogota/193381072,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.736538+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:53.835030+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.038677+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.046766+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-nieves-bogota/193112027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.056796+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.070971+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.215731+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-zona-centro-bogota/193316190,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.610359+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.673260+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-fontibon-bogota/193017021,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.872831+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/3458644,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.885203+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193472326,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.891804+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-fontibon-bogota/193460811,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:54.935237+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/193466354,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:55.011901+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/193345853,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:55.018474+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-helenita-bogota/193455159,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:55.440397+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:55.530861+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-modelia-bogota/193374690,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:55.538811+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 4.900.000.000 | $ 780.000 | $ 1.600.000 | $ 1.450.000 | $ 1.000.000 | $ 1.750.000 | $ 335.000.000 | $ 3.100.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-03-17 12:15:55.549910+00:00
