url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:32.023702+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/193644771,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.151030+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.184563+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-candelaria-bogota/193793382,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.224882+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chapinero-bogota/192246598,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.261276+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.271716+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.727412+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.754980+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chico-norte-bogota/193674574,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.764159+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-niza-bogota/193490544,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.770330+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.878414+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.957093+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193673175,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:33.975136+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-candelaria-bogota/193716943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.009062+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/193148336,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.580284+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-castellana-bogota/193659043,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.626247+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-cedros-bogota/193800058,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.670452+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/191269207,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.780810+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193606209,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.798760+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.808635+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.815629+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-san-bernardino-bogota/193735148,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:34.856852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.406162+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193413670,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.436903+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486658,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.449833+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.547598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.672485+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.747829+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-niza-bogota/193693715,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.806653+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:35.998822+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193736856,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.176027+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-barrios-unidos-bogota/193165852,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.261645+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-veracruz-bogota/193729595,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.268776+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-jose-de-usaquen-bogota/193765426,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.287198+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.397172+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-siete-de-agosto-bogota/193786898,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.669242+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193414627,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.698878+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-kennedy-central-bogota/193814499,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:36.795224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193457805,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:37.053217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-navarra-bogota/193686534,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:37.072021+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193068433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:37.250374+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-teusaquillo-bogota/192843163,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 20.000.000 | $ 5.500.000 | $ 1.750.000.000 | $ 980.000 | $ 280.000.000 | $ 2.400.000 | $ 230.000.000 | $ 1.550.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-30 12:25:37.290269+00:00
