url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193462191,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:21.737442+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-britalia-bogota/193452934,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:21.746309+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193488235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.258530+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193526824,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.282449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-usatama-bogota/193380265,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.309554+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chapinero-bogota/193486847,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.319037+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193575284,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.332057+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-milenta-bogota/193001187,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.537693+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.606541+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193519752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:22.613566+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193579083,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.187443+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-paloquemao-bogota/193299543,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.195074+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193281300,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.461663+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-la-castellana-bogota/193377678,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.469150+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.526338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/192813390,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.533862+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-prado-veraniego-bogota/193573486,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.584352+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:23.658444+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nuevo-country-bogota/193460027,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.020415+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-margaritas-occidental-bogota/193585287,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 2.300.000 | $ 3.200.000 | $ 440.000.000 | $ 1.600.000 | $ 320.000.000 | $ 370.000.000 | $ 740.000.000 | $ 585.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-04-12 00:26:24.196478+00:00
