url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193468821,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:18.565789+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:19.840928+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-ejidos-bogota/193914141,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:19.850846+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-las-ferias-bogota/193424704,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.164498+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.172691+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192827261,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.179208+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-la-igualdad-bogota/193773245,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.712851+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.722325+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-paloquemao-bogota/193898774,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.729376+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193825520,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.761310+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.774848+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-reservado-bogota/191996023,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.782152+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-spring-bogota/193892554,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:20.788678+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857213,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.075026+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193690056,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.681023+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.703684+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.713685+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-antiguo-country-bogota/193347003,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.726932+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ismael-perdomo-bogota/193967581,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.764675+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-aeropuerto-el-dorado-bogota/192803824,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:21.970851+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.038381+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-kennedy-bogota/193733211,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.126318+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193699189,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.194597+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193601488,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.871377+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193941724,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.929025+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193868364,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.985066+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193462547,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:22.996736+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193917226,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.005815+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-aranda-bogota/193773231,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.047742+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.106275+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193907980,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.284389+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/193384788,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.308520+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colina-campestre-bogota/193409625,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.321029+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193963854,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.336914+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-bosa-bogota/193893446,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.374601+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193319672,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.610047+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-bogota/193778125,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.633652+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193701052,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.686666+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193647529,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.867626+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-redil-bogota/193825242,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.893316+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193566489,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.901767+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 203.000.000 | $ 400.000.000 | $ 204.000.000 | $ 950.000 | $ 452.496.000 | $ 3.600.000 | $ 10.900.000 | $ 770.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-07-10 00:35:23.908402+00:00
