url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/10510376,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:31.820992+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.058381+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-ana-bogota/191808973,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.169648+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lagos-de-torca-bogota/193481965,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.320146+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193632149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.384401+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-bogota/193759425,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.403156+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-bogota/193124921,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.691971+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.740671+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-alto-bogota/193704568,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.750910+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.757908+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.764728+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-chico-norte-bogota/193390131,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.771401+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-alcazares-norte-bogota/191248514,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.805686+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-puente-largo-bogota/193760905,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:33.927251+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-barrancas-norte-bogota/192750248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:34.082391+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-oriental-bogota/192275705,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:34.588660+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-primavera-occidental-puente-aranda-bogota/193823906,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:34.843487+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-montevideo-bogota/193837151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:34.981747+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-alcala-bogota/193426007,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.008133+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-alfonso-lopez-bogota/193835005,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.015097+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-centro-internacional-bogota/193844725,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.021465+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193765491,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.050202+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-alqueria-la-fragua-norte-bogota/193779470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.065935+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193758796,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.159877+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-antiguo-country-bogota/193828807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.232328+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-engativa-bogota/193857762,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.239203+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chapinero-bogota/193826971,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.332735+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486539,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.374167+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/191878773,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.381761+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193801384,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.422852+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-calleja-baja-bogota/193778729,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:35.956449+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-camacho-bogota/192401577,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.143169+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.174248+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.192620+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-rosales-bogota/193773238,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.200211+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-toberin-bogota/193614980,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.333858+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-toberin-bogota/193861869,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.340895+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-chico-norte-bogota/192980978,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.466465+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-pasadena-bogota/193736900,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.857315+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-recuerdo-bogota/193829820,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:36.864477+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-chico-norte-bogota/193482149,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.043056+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-colon-bogota/193592800,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 230.000.000 | $ 1.200.000.000 | $ 5.500.000 | $ 370.000.000 | $ 189.000.000 | $ 240.000.000 | $ 1.800.000 | $ 250.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-11 13:17:37.077116+00:00
