url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-macarena-bogota/192657270,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:09.297217+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193097402,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:09.367176+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193897096,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:09.864946+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193739948,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:09.873110+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:09.983991+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-libertador-bogota/193900063,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:09.991338+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-ciudad-salitre-bogota/193656170,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.018976+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-paula-bogota/193442339,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.162259+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-san-fernando-occidental-bogota/193165852,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.180865+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193656137,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.250.000.000 | $ 1.400.000 | $ 1.550.000 | $ 2.600.000 | $ 398.000.000 | $ 4.700.000 | $ 375.000.000 | $ 2.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-06-23 12:57:10.245759+00:00
