url,information,date_time
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-santa-barbara-centro-bogota/194040910,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:08.053837+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/194084505,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:08.490929+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-san-patricio-bogota/194142004,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:08.518035+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-virrey-bogota/193987620,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:09.490324+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-teusaquillo-bogota/194138085,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:09.665523+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-mandalay-bogota/10620892,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:11.060337+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-la-veracruz-bogota/194173496,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:11.403865+00:00
https://www.fincaraiz.com.co//habitacion-en-arriendo-en-santa-barbara-oriental-bogota/192583045,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:12.889985+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-pasadena-bogota/194036083,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:12.907005+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chico-norte-bogota/193998594,"{'title': 'El portal inmobiliario #1 de Colombia', 'pricing': '$ 1.350.000.000 | $ 42.000.000 | $ 880.000.000 | $ 3.500.000 | $ 620.000.000 | $ 770.000.000 | $ 480.000.000 | $ 2.868.400 | Desde $ 508.332.326 | Desde $ 323.400.000 | Desde $ 668.437.845 | Desde $ 237.900.000 | Desde $ 1.125.585.055 | Desde $ 1.430.120.917 | Desde $ 333.000.000 | Desde $ 648.884.915 | Desde $ 262.635.750 | Desde $ 262.635.750 | Desde $ 262.000.000 | Desde $ 247.666.000 | Desde $ 234.110.000 | Desde $ 262.000.000 | Desde $ 277.000.000 | Desde $ 295.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': []}",2026-08-31 03:02:13.696607+00:00
