url,information,date_time
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:11.861327+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-olaya-bogota/193365886,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:12.896931+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193279243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:12.947124+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.026060+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrios-unidos-bogota/193334069,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.229600+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-quinta-paredes-bogota/193284604,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.235913+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.643944+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-tibana-bogota/193380494,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.653663+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193365716,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.687924+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192831967,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.697507+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.852639+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.910520+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193379926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:13.993294+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-cedritos-bogota/193307037,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.028888+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-chico-bogota/193363100,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.618313+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cerros-de-suba-bogota/192648174,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.626286+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-paredes-bogota/193291243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.643070+00:00
https://www.fincaraiz.com.co//consultorio-en-arriendo-en-bella-suiza-bogota/192732215,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.656015+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-toberin-bogota/193146962,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.737947+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-belmira-bogota/193349527,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.785340+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-barrancas-norte-bogota/193125963,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.800712+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-cabrera-bogota/193381807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:14.896210+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.531279+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-modelia-bogota/192989807,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.539853+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/192750112,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.557839+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-lourdes-bogota/193366667,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.590134+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.596168+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-central-bogota/193141540,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.734499+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-fontibon-bogota/192955369,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:15.944910+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-cedritos-bogota/193326610,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.017532+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-castilla-bogota/193086938,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.441402+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-lagos-de-torca-bogota/193238373,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.529281+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-engativa-bogota/193003258,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.558984+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-bella-suiza-bogota/193184602,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.722072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-favidi-bogota/192261924,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.740743+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193215920,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.750559+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193376148,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.851034+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:16.860993+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-centro-industrial-bogota/193254659,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:17.317759+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-virrey-bogota/193299764,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:17.328240+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-fontibon-bogota/193066062,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:17.335406+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 450.000.000 | $ 450.000.000 | $ 5.291.000 | $ 377.000.000 | $ 1.295.000.000 | $ 210.000.000 | $ 530.000.000 | $ 3.600.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-15 00:21:17.353950+00:00
