url,information,date_time
https://www.fincaraiz.com.co//local-en-arriendo-en-zona-franca-bogota/193070184,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:20.543224+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-central-bogota/192750067,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.588776+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.597391+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-soledad-norte-bogota/193662943,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.675096+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-quinta-paredes-bogota/193596697,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.709538+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-las-orquideas-bogota/193454696,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.715770+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-barrancas-norte-bogota/193571413,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.785656+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193691560,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.801447+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-quinta-camacho-bogota/192750262,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:22.840301+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-castilla-bogota/193583320,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.540675+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-batan-bogota/193481563,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.568591+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193486845,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.603411+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-polo-club-bogota/193587763,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.661705+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-chapinero-bogota/193470079,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.677673+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-pinar-de-suba-bogota/193463557,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.758943+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.788319+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:23.954260+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-las-brisas-bogota/193671720,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.400883+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gran-america-bogota/193579168,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.425480+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-emaus-bogota/193507768,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.732694+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-puente-aranda-bogota/193615124,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.743147+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193588507,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.807216+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.863206+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-el-chico-bogota/193378438,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.901477+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193399669,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:24.930824+00:00
https://www.fincaraiz.com.co//edificio-en-arriendo-en-la-castellana-bogota/193098470,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.501605+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-santa-barbara-alta-bogota/192726048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.529099+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/193486848,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.564353+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-villa-del-rio-bogota/192349121,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.571101+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-calleja-bogota/193663566,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.784415+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-chapinero-bogota/192550868,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.816811+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-las-aguas-bogota/191974102,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.835776+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-verbenal-san-antonio-bogota/193042986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:25.874768+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-salle-bogota/193290107,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:26.535182+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193680975,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:26.554372+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-santa-isabel-bogota/193692182,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:26.612819+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ana-bogota/193683957,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 340.000.000 | $ 1.200.000 | $ 442.000.000 | $ 187.000.000 | $ 370.000.000 | $ 1.800.000 | $ 620.000.000 | $ 30.000.000.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-05-04 00:33:26.808318+00:00
