url,information,date_time
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-cedritos-bogota/193397362,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:53.368274+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-autopista-muzu-bogota/193250798,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:54.600741+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-bosque-de-pinos-bogota/192750243,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:54.608364+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/192588248,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:54.614802+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-redil-bogota/193267147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:54.622807+00:00
https://www.fincaraiz.com.co//apartaestudio-en-arriendo-en-belalcazar-bogota/10276235,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:54.709759+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-san-luis-bogota/193277986,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.150498+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-niza-bogota/193277613,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.158464+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193406306,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.204737+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-los-martires-bogota/193205754,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.213613+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-el-refugio-bogota/193306979,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.291828+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10308129,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.354832+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-villas-de-granada-bogota/193074049,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.412279+00:00
https://www.fincaraiz.com.co//bodega-en-arriendo-en-santa-fe-bogota/192750030,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:55.464623+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-navarra-bogota/193409317,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.039751+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bogota/193350926,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.057537+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-morato-bogota/193190693,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.065849+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-chico-norte-bogota/10924799,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.279382+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-victoria-norte-bogota/193375951,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.289359+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bella-suiza-bogota/193388722,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.320948+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-montevideo-bogota/193320151,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.348132+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-puente-largo-bogota/193342290,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.557398+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-ines-bogota/193154203,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.980273+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-bogota/193389048,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.987072+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-acacias-bogota/193207802,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:56.993504+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-los-rosales-bogota/193244127,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.039071+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-nueva-zelandia-bogota/193380668,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.108096+00:00
https://www.fincaraiz.com.co//local-en-arriendo-en-olaya-bogota/7092019,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.232805+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-el-retiro-bogota/193288590,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.279956+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-paloquemao-bogota/193088752,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.314119+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-felicidad-bogota/193307257,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.902430+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-lagos-de-torca-bogota/192899594,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.910510+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-gratamira-bogota/192586792,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:57.927522+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-teresa-bogota/193173849,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.132029+00:00
https://www.fincaraiz.com.co//oficina-en-arriendo-en-san-martin-bogota/193409318,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.266299+00:00
https://www.fincaraiz.com.co//casa-en-arriendo-en-la-castellana-bogota/193249147,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.287414+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-bosa-la-amistad-bogota/193324452,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.297833+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-marly-bogota/193365757,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.518200+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-santa-barbara-oriental-bogota/192994767,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.767598+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-centro-internacional-bogota/193145433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:58.833138+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-macarena-bogota/192939969,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:59.023986+00:00
https://www.fincaraiz.com.co//apartamento-en-arriendo-en-la-carolina-bogota/193393433,"{'title': 'Lo mejor de buscar es encontrar', 'pricing': '$ 3.800.000 | $ 689.000.000 | $ 6.500.000 | $ 1.900.000 | $ 6.000.000 | $ 1.285.000.000 | $ 593.280.000 | $ 2.100.000', 'bedrooms': None, 'bathrooms': None, 'area': None, 'location': None, 'details': [{'key_0': 'Nuestros filtros te permiten encontrar la propiedad que estás buscando en el menor tiempo posible.'}]}",2026-02-21 00:19:59.032217+00:00
